I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
3136.000000,0.000000,0.000000,0.000008,0.000003,0.001110,0.000797,0.000008,0.000003,0.000000,0.000000
3137.000000,0.000000,0.000000,0.000008,0.000004,0.001004,0.000864,0.000008,0.000004,0.000000,0.000000
3138.000000,0.000000,0.000000,0.000009,0.000005,0.000898,0.000926,0.000009,0.000005,0.000000,0.000000
3139.000000,0.000000,0.000000,0.000010,0.000006,0.000791,0.000982,0.000010,0.000006,0.000000,0.000000
3140.000000,0.000000,0.000000,0.000010,0.000007,0.000686,0.001033,0.000010,0.000007,0.000000,0.000000
3142.000000,0.000000,0.000000,0.000001,0.000002,0.000463,0.001099,0.000001,0.000002,0.000000,0.000000
3143.000000,0.000000,0.000000,0.000001,0.000003,0.000360,0.001135,0.000001,0.000003,0.000000,0.000000
3145.000000,0.000000,0.000000,0.000002,0.000005,0.000160,0.001192,0.000002,0.000005,0.000000,0.000000
3146.000000,0.000000,0.000000,0.000002,0.000006,0.000065,0.001215,0.000002,0.000006,0.000000,0.000000
3147.000000,0.000000,0.000000,0.000002,0.000007,-0.000027,0.001233,0.000002,0.000007,0.000000,0.000000
3148.000000,0.000000,0.000000,0.000001,0.000009,-0.000113,0.001249,0.000001,0.000009,0.000000,0.000000
3149.000000,0.000000,0.000000,0.000001,0.000010,-0.000194,0.001262,0.000001,0.000010,0.000000,0.000000
3150.000000,0.000000,0.000000,0.000001,0.000011,-0.000268,0.001272,0.000001,0.000011,0.000000,0.000000
3152.000000,0.000000,0.000000,-0.000001,0.000002,-0.000393,0.001258,-0.000001,0.000002,0.000000,0.000000
3154.000000,0.000000,0.000000,-0.000002,0.000005,-0.000495,0.001257,-0.000002,0.000005,0.000000,0.000000
3155.000000,0.000000,0.000000,-0.000002,0.000006,-0.000535,0.001251,-0.000002,0.000006,0.000000,0.000000
3156.000000,0.000000,0.000000,-0.000003,0.000007,-0.000568,0.001242,-0.000003,0.000007,0.000000,0.000000
3157.000000,0.000000,0.000000,-0.000003,0.000008,-0.000593,0.001228,-0.000003,0.000008,0.000000,0.000000
3158.000000,0.000000,0.000000,-0.000004,0.000009,-0.000610,0.001212,-0.000004,0.000009,0.000000,0.000000
3159.000000,0.000000,0.000000,-0.000004,0.000010,-0.000620,0.001192,-0.000004,0.000010,0.000000,0.000000
3160.000000,0.000000,0.000000,-0.000005,0.000011,-0.000622,0.001171,-0.000005,0.000011,0.000000,0.000000
3163.000000,0.000000,0.000000,-0.000002,0.000003,-0.000579,0.001081,-0.000002,0.000003,0.000000,0.000000
3164.000000,0.000000,0.000000,-0.000002,0.000004,-0.000560,0.001062,-0.000002,0.000004,0.000000,0.000000
3165.000000,0.000000,0.000000,-0.000003,0.000005,-0.000537,0.001046,-0.000003,0.000005,0.000000,0.000000
3166.000000,0.000000,0.000000,-0.000003,0.000006,-0.000513,0.001033,-0.000003,0.000006,0.000000,0.000000
3167.000000,0.000000,0.000000,-0.000004,0.000007,-0.000487,0.001025,-0.000004,0.000007,0.000000,0.000000
3168.000000,0.000000,0.000000,-0.000004,0.000008,-0.000459,0.001020,-0.000004,0.000008,0.000000,0.000000
3169.000000,0.000000,0.000000,-0.000004,0.000008,-0.000431,0.001018,-0.000004,0.000008,0.000000,0.000000
3170.000000,0.000000,0.000000,-0.000005,0.000009,-0.000404,0.001020,-0.000005,0.000009,0.000000,0.000000
3172.000000,0.000000,0.000000,-0.000001,0.000002,-0.000344,0.001012,-0.000001,0.000002,0.000000,0.000000
3174.000000,0.000000,0.000000,-0.000001,0.000004,-0.000301,0.001036,-0.000001,0.000004,0.000000,0.000000
3175.000000,0.000000,0.000000,-0.000002,0.000005,-0.000285,0.001055,-0.000002,0.000005,0.000000,0.000000
3176.000000,0.000000,0.000000,-0.000002,0.000006,-0.000273,0.001080,-0.000002,0.000006,0.000000,0.000000
3177.000000,0.000000,0.000000,-0.000002,0.000007,-0.000265,0.001111,-0.000002,0.000007,0.000000,0.000000
3178.000000,0.000000,0.000000,-0.000002,0.000008,-0.000263,0.001149,-0.000002,0.000008,0.000000,0.000000
3179.000000,0.000000,0.000000,-0.000002,0.000009,-0.000266,0.001194,-0.000002,0.000009,0.000000,0.000000
3180.000000,0.000000,0.000000,-0.000003,0.000010,-0.000276,0.001247,-0.000003,0.000010,0.000000,0.000000
3182.000000,0.000000,0.000000,-0.000001,0.000003,-0.000313,0.001351,-0.000001,0.000003,0.000000,0.000000
